rec_id,given_name,surname,street_number,address_1,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id,blocking_number
rec-219-org,Sherry,Aukai,274,Hoolokahi St,Honalo,85211,hi,19710228,,602 8211892,6146123,6
rec-1559-org,Alisha,Yang,118,Halawa Dr,Kalaheo,85043,az,19790912,,808 8066370,,2
rec-2900-org,Alisha,Tanabe,31,Liliha St,Kapalua,90270,az,19460820,34,213 6462555,3209672,9
rec-405-org,Hannah,Andres,21,Charles St,Eden Roc,85043,nv,,28,423 8377971,,5
rec-933-org,Alisha,Oconnor,73,Naupaka Pl,Volcano,85043,hi,,,253 2293465,,8
rec-1368-org,Ridge,Ekewaka,27,Kamoamoa Hmstd Rd,Maalaea,85075,,19210518,,602 7518162,2087820,5
rec-2043-org,Alisha,Lokelani,325,Waikii Rd,Kahaluu,85043,,19721126,20,602 3951624,4382573,3
rec-2244-org,Alisha,Pagan,66,Stillman Ln,Waiohinu,85041,hi,19660418,32,206 4238358,,4
rec-1837-org,Alisha,Okada,123,Ala Aolani Pl,Olowalu,85290,nv,,30,480 1860938,,3
rec-1639-org,Alisha,Burgess,84,Hakuaina Pl,Hauula,85224,az,,41,808 1430042,3033764,3
rec-1347-org,Alisha,Hori,6,Farmers Rd,Puako,85241,or,19590805,38,423 3086573,,6
rec-2087-org,Alisha,Cho,221,Waiopua St,Hanapepe,96719,nv,19580819,24,808 3698253,,4
rec-1289-org,Alisha,Keawe,23,Oomano Pl,Kapalua,85224,az,20180701,35,213 3975637,,2
rec-2094-org,Alisha,Makana,4,Kipu Pl,Volcano,85281,hi,19520416,35,213 1091576,6204603,8
rec-2075-org,Alisha,Nagamine,7,Hunalewa St,Lawai,90290,hi,,33,423 6680310,2264513,9
rec-1273-org,Alisha,Carlson,36,Bougainville Loop,Tiki Gardens,89133,,19811109,,206 3021326,9159679,7
rec-1586-org,Alisha,Uehara,12,Ohialoke St,Lihue,90290,az,19611120,35,253 6072181,9012260,4
rec-993-org,Alisha,Holt,134,Macadamia Pl,Volcano,90232,az,19350120,22,602 1606538,5014143,3
rec-1629-org,Alisha,Iwasaki,86,Loomis St,Olinda,89124,or,19550310,22,480 7207526,,8
rec-1577-org,Alisha,Juan,26,O'malley Blvd,Orchidlands Estates,85043,nv,19690116,26,213 7524590,5134852,5
rec-543-org,Alisha,Akiyama,4,Mokunoio Pl,Paukaa,85216,az,20201209,26,213 0897892,3114864,7
rec-1535-org,Alisha,Norris,151,Coyne St,Pakala Village,85216,az,19580728,29,423 2065623,5608841,7
rec-349-org,Alisha,La,2,Analii St,Paauilo,85281,nv,19640723,24,310 0710775,8339442,3
rec-1580-org,Alisha,Lloyd,250,Kipu Pl,Lihue,85086,wa,19720418,29,213 8239903,3991769,8
rec-935-org,Alisha,Kealakekua,233,Kaauhuhu Rd,Kaumakani,96792,,19691221,25,808 3472361,2554045,5
rec-1257-org,Alisha,La,12,Kekoa,Haleiwa,96746,nv,19260527,25,808 1890015,,9
rec-279-org,Alisha,Uehara,68,Reeves Loop,Waikoloa Village,85237,az,19220426,,602 4638510,,1
rec-793-org,Kazuko,Javier,2,Kipu Pl,Nanakuli,89154,,20111218,35,480 2117402,,1
rec-1798-org,Alisha,Burns,35,Kalalea St,Mauna Loa Estates,85208,or,19701105,,423 4568877,9989555,0
rec-379-org,Alisha,La,10,Makanani Dr,Kahaluu-Keauhou,96747,,20160519,25,808 3955292,6418036,5
rec-2945-org,Alisha,Koukakala,49,Anapalau Pl,Volcano,85010,az,19360716,30,310 4653167,,8
rec-2938-org,Alisha,Holland,55,Manukapu Pl,Kalaeloa,90270,az,19320725,23,310 6364052,,5
rec-10-org,Alisha,Ohara,29,Anapalau Pl,Kalapana,85250,or,20020311,30,808 0457508,2484547,1
rec-36-org,Alisha,Ainakea,30,Holua Way,Kalaheo,96746,nv,19710109,,206 8739512,,2
rec-1779-org,Alisha,Sanchez,6,Niele Pl,Wailua Homesteads,89170,tx,19510923,29,206 6691665,,6
rec-1237-org,Alisha,Okumura,134,Puiwa Rd,Halawa,90290,az,19940508,21,480 9282845,,6
rec-1993-org,Alisha,Ibarra,54,Kaumaka Pl,Ewa Beach,85043,az,20150916,33,310 1739704,,2
rec-2290-org,Carmela,Uehara,220,Ala Aolani St,Kailua CDP,89143,nv,19351023,34,310 5016956,1123063,2
rec-2549-org,Alisha,Chock,25,Kuanalu Pl,Volcano,85043,wa,19490310,,423 9869852,2383096,4
rec-2948-org,Alisha,Burgess,60,Alewa Pl,Volcano,89133,nv,20160307,,480 1637931,1092661,7
rec-760-org,Alisha,Chock,60,Ala Pue Pl,Black Sands,85079,az,19661002,26,310 3704785,1105619,0
rec-2090-org,Alisha,Yamane,4,Sonoma St,Hanalei,85224,hi,20050309,24,423 8685920,,7
rec-597-org,Alisha,Rose,96,Kai Kane Rd,Hawaiian Ocean View,96748,or,19921224,33,213 4757442,4872958,5
rec-1220-org,Alisha,Knight,435,Alaka'i,Tiki Gardens,90290,nv,19480821,32,602 6299375,,3
rec-929-org,Alisha,Yasuda,48,Luhi Pl,Volcano,85202,az,19470116,38,480 6435080,,3
rec-266-org,Alisha,Thompson,161,Lincoln Ave,Keaau,85263,wa,,,310 4372920,,6
rec-127-org,Alisha,La,3,Kiionioni Pl,Waialua,96773,hi,19450607,38,253 6461355,7017531,1
rec-410-org,Alisha,Kealakekua,80,Marques St,Puako,96746,hi,19851017,29,213 8702295,,5
rec-237-org,Alisha,Chock,89,Nanimauloa Pl,Kailua CDP,85250,nv,20100913,26,480 6925407,5581810,1
rec-2342-org,Alisha,Wallace,32,Panui St,Kailua CDP,96734,hi,19971114,23,808 9225922,,2
rec-982-org,Alisha,Ikeda,6,Kawaiiki Pl,Puako,85043,az,19640820,24,213 7612821,1337592,7
rec-2820-org,Alisha,Maeda,4,Alahao Pl,Royal Kunia,90290,hi,19980717,,206 8905851,8621649,3
rec-1400-org,Alisha,Anderson,10,,Mililani Mauka,89149,hi,,29,213 5991761,,4
rec-2474-org,Alisha,Scott,22,Ehupua Pl,Puako,85004,nv,19781121,20,253 9436586,,2
rec-1921-org,,Chock,68,Poipu Pl,Volcano,85043,az,19750318,31,808 6537839,4935564,6
rec-813-org,Sofia,Chandler,9,Kaumaka Pl,Kaumakani,85250,az,19321204,32,602 3993865,1034288,7
rec-2953-org,Ridge,Chock,48,Anapalau Pl,Paauilo,85041,nv,19240526,35,808 3059842,,8
rec-2108-org,Alisha,Chock,231,Kaumaka Pl,Hauula,90290,nv,20171024,30,423 8192542,4486759,2
rec-616-org,Alisha,Obrien,27,Huialoha St,Volcano,85292,hi,20190101,28,808 7946862,8262137,3
rec-2063-org,Alisha,Uehara,6,Simpson St,Volcano,85075,nv,19451006,36,602 0396000,,9
rec-692-org,Alisha,Koa ikaika,19,Keopua St,Kahaluu,90222,hi,19750401,37,253 7451678,5772963,5
rec-1861-org,Alisha,Holland,42,Kapaakea Ln,Volcano,85230,wa,19830331,22,602 9129367,,0
rec-2412-org,Alisha,Walsh,7,Halapepe St,Waiohinu,90249,az,19330831,40,480 8233964,7353616,9
rec-1609-org,Alisha,Perry,45,Awapuhi St,Wahiawa,96747,or,20040414,22,206 6730732,5323003,5
rec-1671-org,Hannah,Mattos,28,Bauhina Pl,Volcano,90212,nv,19910119,,213 5577676,7778620,9
rec-2068-org,Savannah,Hee,15,Oomano Pl,Pakala Village,90290,az,,24,423 9275081,,0
rec-1664-org,Alisha,Morrison,18,Kapoho Pl,Waimea,96748,nv,19560429,37,310 1435048,8995028,4
rec-1474-org,Alisha,Chock,36,Ala Nioi Pl,Volcano,92735,,19410102,32,480 7746460,,0
rec-269-org,Alisha,Ma,5,Kaleikini Way,Waikapu,85271,az,19681120,,206 8418222,,1
rec-1751-org,Alisha,Chock,36,Luapele Dr,Kapaa,85271,az,19820118,31,213 4367644,8864959,2
rec-340-org,Alisha,Takemoto,251,KuLopaka,Puako,85257,hi,,25,423 2498745,,9
rec-1909-org,Alisha,Oishi,12,Maulua Nui Rd,Volcano,85085,az,20100904,26,310 6924346,8086259,9
rec-7-org,Alisha,Holland,328,Thatcher Ct,Launiupoko,,az,19460418,25,213 8278627,,7
rec-2928-org,Alisha,Raymond,502,Ave B,Kalaeloa,96761,wa,19240708,34,213 4923223,,5
rec-2064-org,Blaize,Obrien,22,Kipu Pl,Wailea,90275,nv,,27,423 6983681,6745085,5
rec-1663-org,Alisha,Sanchez,36,Tampa Dr,Kalaeloa,89121,hi,19810104,34,423 1058474,5896371,3
rec-254-org,Alisha,La,9,Alokele St,Volcano,85036,nv,20180702,25,310 1057678,,7
rec-836-org,Alisha,Ohara,47,Kapalu St,Tiki Gardens,85224,hi,19450225,,480 4315430,5994590,9
rec-2728-org,Terrie,Malie,16,Hale-makai,Paauilo,85024,az,19691231,35,808 6917727,,5
rec-57-org,Alisha,Hart,314,Apaki St,Volcano,92706,hi,20050128,22,206 3392139,,7
rec-2999-org,Terrie,Gouveia,,Niu Village Loop,Kalaeloa,90290,az,20151215,,310 8418436,6103860,0
rec-990-org,Alisha,Flores,30,Keopua St,Royal Kunia,85068,az,,22,480 4630508,9079978,6
rec-157-org,Alisha,Sanchez,322,Kamoi Pl,Olowalu,89118,hi,19280228,33,480 3070272,4301569,1
rec-1764-org,Alisha,Chock,198,Anapalau Pl,Paukaa,85208,or,19371029,35,808 2575032,,5
rec-1094-org,Jayne,MÄhoe,86,Murphy St,Waimalu,90290,nv,20080214,24,206 8008159,4489197,1
rec-2978-org,Alisha,Iida,14,Kiapu St,Laupahoehoe,90290,hi,19360910,8,808 6007872,,4
rec-762-org,Ridge,Okada,4,Anapalau Pl,Paauilo,92780,hi,20100725,30,253 8219541,7069845,9
rec-2197-org,Alisha,Yasuda,15,N Kukui St,Wailua Homesteads,85250,nv,19871208,28,602 1271442,,1
rec-625-org,Macie,Duarte,48,Kaaahi Pl,Pakala Village,85213,hi,19430507,29,480 3912139,,3
rec-1516-org,Alisha,Hanohano,10,Ahuawa Pl,Pakala Village,89124,az,19421001,32,808 9905904,,1
rec-491-org,Alisha,Dawson,146,Kaumaka Pl,Kalaeloa,85003,az,19850327,,206 9022601,1597748,7
rec-113-org,Alisha,Holland,,Kaumaka Pl,Kekaha,85041,az,20001204,10,423 2778950,8582713,7
rec-2696-org,Alisha,Matthews,239,Bougainville Loop,Kapaau,96746,or,19221002,33,206 5532982,5212150,7
rec-359-org,Alisha,Takenaka,90,Kapalu St,Kalihiwai,90275,hi,20121230,39,206 3074738,,0
rec-300-org,Gladys,KumulÄÊ»au,6,Taussig Ct,Mountain View,85224,or,,29,253 0947358,1497268,3
rec-1172-org,Alisha,Holland,402,Kipu Pl,Puako,96764,nv,19800204,27,480 0995405,9340092,9
rec-1678-org,Alisha,Fujikawa,991,Koholalee Rd,Volcano,92782,az,19220126,,310 0510214,,8
rec-2394-org,Alisha,Takara,133,Kawaihae Pl,Kahaluu,85033,wa,19630926,25,423 1050482,,1
rec-398-org,Aliana,Pedro,33,Waioli Pl,Volcano,90292,or,20091110,28,213 5794928,7502977,2
rec-2924-org,Alisha,Julian,19,Pharis Pl,Kaiminani,85079,nv,19600722,31,253 2491403,4252649,1
rec-1298-org,Kalea,Chock,5,Ave C,Volcano,90212,hi,,34,423 0540737,8171175,9
rec-1296-org,Alana,Ohara,18,Tusitala St,Haliimaile,85216,hi,20070201,7,423 2175766,8941772,9
rec-2962-org,Alisha,Ishii,243,Haul Cane Rd,Punaluu,85216,az,19501008,26,808 1005772,,5
rec-1238-org,Ridge,Uehara,17,Pumehana St,Haleiwa,85264,or,19710418,36,602 0033267,3731934,1
rec-2447-org,Alisha,Choe,9,Anapalau Pl,Aiea,96745,az,19740116,9,808 3824780,7590378,7
rec-1806-org,Alisha,Sugiyama,9,Lehua Ln,Volcano,90290,nv,19870712,30,602 7566265,8082090,8
rec-621-org,Terrie,,75,Bougainville Loop,Wahiawa,89139,az,19420611,22,808 4939588,,3
rec-634-org,Alisha,Tanigawa,,Liko Ln,Volcano,85296,hi,,21,310 0905826,7358035,7
rec-705-org,Alisha,Yogi,231,Bougainville Loop,,89124,nv,20090316,26,310 1462612,9019531,7
rec-1356-org,Alisha,Coelho,30,Mahukona St,Kealakekua,85042,nv,19400520,,808 5722352,1874053,0
rec-1321-org,Alisha,Nagai,683,Dowsett Ave,Orchidlands Estates,96763,nv,19800422,28,213 1465011,,0
rec-2083-org,Alisha,Takemoto,650,Lehua Ln,Puhi,96726,az,19621104,29,423 0082000,,2
rec-93-org,Alisha,Fukunaga,40,Hunnewell Pl,Omao,85028,az,19850703,30,602 2640394,9707389,8
rec-1505-org,Alisha,Chock,217,Pilikai St,Volcano,85260,nv,19820201,21,213 6589962,1675732,3
rec-942-org,Alisha,Tanabe,11,Waakaua Pl,Paauilo,85075,az,19630724,,480 8996381,6745577,1
rec-242-org,Arlette,Bright,,Awawamalu St,Keokea,96745,hi,19841003,,206 1632096,1140112,8
rec-536-org,Alisha,Matsuo,6,Hunnewell Pl,Volcano,85075,nv,20010710,26,213 5854604,,0
rec-2055-org,Alisha,Chock,4,Kekona Pl,Eden Roc,85219,az,,12,310 5562652,,9
rec-482-org,Kahale,Takeuchi,22,Lima St,Volcano,85241,hi,19431127,,213 7107170,,1
rec-1151-org,Alisha,Tanigawa,76,Kipu Pl,Hanamaulu,90290,az,19990810,22,480 0048619,5729840,3
rec-1464-org,Alisha,Pedro,21,Apaki St,Eden Roc,89124,az,19260404,20,253 0676385,,8
rec-2316-org,Alisha,Hirai,42,Kalaniiki St,Olinda,85297,az,,,423 0495523,,4
rec-1165-org,Alisha,Alohi,4,Komaia Dr,Hawi,89124,,19600201,,253 5361720,,5
rec-2911-org,Alisha,Tanigawa,19,Lincoln Ave,Volcano,85075,az,19300824,33,480 1900071,4813832,7
rec-136-org,Jasmin,Apo,16,Punihaole Pl,Royal Kunia,96748,hi,19840402,37,602 0069766,,9
rec-2303-org,Alisha,Shaw,6,Anapalau Pl,Kaumakani,85250,nv,,10,,2714971,5
rec-2795-org,Alisha,Keller,35,Ahonui St,Kamaili,85043,hi,19920604,,213 5246799,,7
rec-694-org,Alisha,Hill,12,Lokelani,Royal Kunia,96755,ny,,,602 6881534,5132383,3
rec-1859-org,Alisha,Tomita,6,Kipu Pl,Volcano,85045,hi,19870502,31,253 5005444,,4
rec-1814-org,Alisha,Mattos,112,Ainakoa Ave,Waikoloa Village,89116,az,19940829,31,602 3873163,,3
rec-68-org,Morris,Yasuda,33,Meakanu Pl,Volcano,96704,hi,19381006,,602 4734441,,9
rec-1981-org,Alisha,Raymond,136,Kaminaka Dr,Volcano,89124,,20211111,37,602 0553771,,3
rec-1385-org,Alisha,Sato,60,,Pakala Village,96704,tx,,,423 1576395,,8
rec-1642-org,Ridge,Yee,70,Anapalau Pl,Royal Kunia,96766,,19471025,,206 0504815,,2
rec-1235-org,Alisha,Ainakea,79,Aoao Pl,Waikapu,96712,az,19750508,31,213 0396535,,9
rec-741-org,Alisha,Uehara,14,Iwalani Pl,Olinda,96746,wa,19980805,35,808 2932812,2029433,4
rec-1182-org,Alisha,Ke'ala,47,Ilima Dr,Tiki Gardens,96747,az,19401125,30,423 3166769,,2
rec-897-org,Alisha,Takenaka,46,Naupaka Pl,East Honolulu,85075,or,19980312,29,206 9502549,,5
rec-1756-org,Alisha,Pedro,18,Noeau St,Makawao,85079,az,20200504,35,213 2332507,,6
rec-1699-org,Hannah,Uehara,6,Oliver St,Kapalua,90290,wa,20020221,,808 0485688,6220297,0
rec-1192-org,Alisha,Garrett,9,Kaaha St,Volcano,89160,az,19680224,39,808 4867104,,4
rec-1208-org,Alisha,Matsunaga,12,Osorio Pl,Kahaluu-Keauhou,96707,hi,,29,808 6540224,,9
rec-1176-org,Alisha,Obrien,160,Kipu Pl,Kalapana,92728,hi,,26,480 2640128,1657061,9
rec-321-org,Alisha,Chock,42,Anapalau Pl,Volcano,90212,az,19400901,35,423 0398392,,3
rec-495-org,Alisha,Ikeda,29,Ulupono St,Kaumakani,85248,nv,19411227,,213 2764253,5024767,7
rec-2992-org,,,69,Aliamanu Dr,Kahuku,85043,az,19240511,30,423 7435941,5921490,2
rec-2997-org,Alisha,Kainalu,10,Kapuni St,Olinda,89156,nv,19290209,30,253 7128698,8477656,8
rec-1726-org,Alisha,Burgess,9,Naupaka Pl,Volcano,85281,nv,19340726,25,423 9524783,,5
rec-662-org,Alisha,Uehara,6,Anapalau Pl,Ewa Villages,96747,hi,19200714,13,206 0678269,4185234,8
rec-1596-org,Alisha,Pedro,33,Malua Dr,Keokea,96726,nv,20111104,36,253 6048019,,6
rec-2982-org,Alisha,Fujita,26,Ahana St,Wailuku,96726,az,19700813,25,310 8208421,,2
rec-2386-org,Alisha,Ibarra,746,Oomano Pl,Makawao,85219,nv,19680228,30,206 5688053,6621642,3
rec-2347-org,Alisha,Nikolao,60,Kawaihae Pl,Hauula,85043,az,20020216,27,253 2755130,,8
rec-1031-org,Alisha,Ikeda,64,Ainanani Pl,Ewa Beach,85248,nv,,21,253 1392361,7666494,0
rec-528-org,Ridge,Tomita,126,Lincoln Ave,Kilauea,90290,hi,19400215,21,480 9650426,,3
rec-2779-org,Alisha,Amosa,7,Ihiloa Pl,Volcano,85224,az,19621207,,480 5110371,,5
rec-487-org,Alisha,Burgess,17,Kaua St,Pakala Village,96746,az,19550710,11,,1304733,9
rec-872-org,Alisha,Pedro,24,Kaaahi Pl,Waipio,96791,hi,19280420,35,253 4411530,7865571,5
rec-2360-org,Alisha,La,24,Kahawalu Dr,Kawela Bay,90290,hi,20040724,9,808 4600094,,0
rec-1052-org,Alisha,Wallace,17,Sanders Cir,Mauna Loa Estates,85224,az,19510722,,206 2493556,6159238,4
rec-2199-org,Alisha,Russell,7,Lincoln Ave,Koloa,90290,hi,,31,480 9229572,9251115,8
rec-1059-org,Alisha,KumulÄÊ»au,3,Nikolo St,Volcano,85250,az,19620417,24,480 1451979,7161679,7
rec-2801-org,Alisha,Ainakea,21,7th Ave,Kalaeloa,90202,az,20181031,33,602 2375350,,5
rec-2762-org,Alisha,Kai,6,Liliha St,Tiki Gardens,85283,hi,19550607,20,423 5629586,,8
rec-2426-org,Alisha,Nagai,2,Ahuawa Pl,Royal Kunia,85003,wa,19420402,7,310 1504082,,6
rec-228-org,,Sato,181,Peter St,Mountain View,85241,nv,19650901,29,,3488136,7
rec-1833-org,Alisha,Kang,956,Anapalau Pl,,96746,hi,19661205,25,206 8026420,,8
rec-2431-org,,Okano,130,Kipu Pl,Hawaiian Acres,96793,hi,19720506,,213 7173964,,3
rec-2507-org,Kristofer,Fung,3,Ala Pue Pl,Kaumakani,90263,or,20201003,30,602 2811554,9827139,5
rec-25-org,Alisha,Beck,19,Anapalau Pl,Hickam Housing,90290,,19661103,25,206 8573697,,4
rec-1445-org,Alisha,Yamanaka,33,Anapalau Pl,Volcano,90292,hi,19970221,,310 5258551,8951003,0
rec-2580-org,Alisha,Yasuda,223,Paine Cir,Volcano,85248,az,19961212,29,480 4850566,4962885,7
rec-161-org,Ridge,Norris,18,Homestead Rd,Waihee-Waiehu,89180,hi,19541205,33,808 2764680,7502522,4
rec-1536-org,Alisha,Chock,5,Paliku St,Hilo,90274,az,19940922,,310 3698210,3850993,8
rec-2571-org,Alisha,Ishikawa,4,Valdez Pl,Royal Kunia,85208,az,20020505,27,310 9067695,7436315,3
rec-1382-org,Terrie,Chock,26,Niele Pl,Hana,92704,hi,19460525,22,602 0015908,,1
rec-2473-org,Alisha,Holland,88,Pope Rd,Kealakekua,85216,az,19600927,30,213 4468394,,8
rec-1086-org,Alisha,Shimamoto,137,Point Welcome Pl,Waialua,85041,wa,19300918,27,206 9092826,,7
rec-444-org,Alisha,Miyahira,3,Anapalau Pl,Ewa Beach,85075,az,20110216,21,808 7408202,,4
rec-2672-org,Alisha,Vea,83,N Kukui St,Volcano,85004,tx,19830621,,602 0842218,2940047,1
rec-858-org,Alisha,Herrera,4,Kekaulike St,Pukalani,85256,,20081214,29,310 5235518,5090500,1
rec-2468-org,Alisha,Akiona,14,Uhi Pl,Kahaluu,90290,wa,19420224,23,602 6602991,,0
rec-2888-org,Alisha,Burgess,9,Victoria St,Volcano,89143,az,19621120,31,423 8512425,3431542,8
rec-2814-org,Alisha,La,23,Pohina St,Kalaheo,90290,hi,20071006,13,310 2740031,,3
rec-455-org,Alisha,Ha,15,Thatcher Ct,Kaumakani,96748,az,19410106,25,206 1040793,,2
rec-755-org,Alisha,Reed,13,Naupaka Pl,Honalo,85250,hi,19371031,10,602 4879405,6432642,5
rec-1823-org,Alisha,Oki,3,Ahana St,Paauilo,96727,hi,20160417,27,206 8793898,,6
rec-306-org,Kalena,Akiyama,91,Makuahine St,,85030,nv,19830802,10,206 1420124,5972458,6
rec-706-org,Alisha,Tomita,26,Maluhia St,Volcano,89124,or,19720625,10,,,1
rec-342-org,Alisha,Uehara,39,Anapalau Pl,Tiki Gardens,85007,az,20030110,36,206 6392861,8901528,8
rec-78-org,Alisha,Chock,43,Naupaka Pl,Anahola,96707,hi,19740722,28,310 2551804,9132964,7
rec-2791-org,Alisha,Chandler,127,Anapalau Pl,Waiohinu,90291,hi,19820717,11,,,9
rec-2792-org,Alisha,Choe,8,Kaakaaniu St,Volcano,89133,wa,19650604,26,423 9379845,4402263,2
rec-711-org,Alisha,Marquez,44,Pulena Pl,Pakala Village,85071,az,19691110,,206 7075856,6517339,4
rec-2053-org,Alisha,Inoue,90,Ehupua Pl,Volcano,85219,hi,20130504,29,602 6395764,,8
rec-1038-org,Kristofer,Yasuda,12,Naupaka Pl,Naalehu,96746,nv,19221205,31,480 0199606,,4
rec-871-org,Alisha,Holland,37,Anapalau Pl,Makakilo,90290,nv,,32,480 7398634,2382201,2
rec-1828-org,Ocean,Ailana,34,Anapalau Pl,Manele,85075,nv,19900715,21,423 4799475,9448584,0
rec-2049-org,Alisha,Chock,28,Naupaka Pl,Olinda,85241,az,19561026,8,602 8768723,2690833,4
rec-280-org,Alisha,Kealakekua,16,Bravo Rd,Kahaluu,85073,wa,19230325,26,213 6609415,4170148,4
rec-2767-org,Yvette,Burgess,77,Pineapple Pl,Kahaluu,96747,hi,19930115,47,423 1295709,,2
rec-1344-org,Alisha,Ushijima,26,Ernest St,Volcano,85087,az,19420523,,213 1696434,3883478,9
rec-2934-org,Hannah,Chock,22,Sing Loy Ln,Volcano,85260,az,,23,,,0
rec-370-org,Alisha,Chock,8,Ama Rd N,Puako,85224,az,19591103,25,213 9980283,2589865,4
rec-1102-org,Alisha,Uehara,8,Kaumaka Pl,Kualapuu,85250,az,19990706,,808 3666779,1398870,5
rec-905-org,Alisha,Becker,2,Kamoamoa Hmstd Rd,Discovery Harbour,85250,hi,19810210,21,206 5309672,,2
rec-1375-org,Alisha,Ibarra,74,Halekoa Pl,Halaula,96746,wa,19590328,24,808 2624656,1606207,6
rec-1715-org,Alisha,Demello,8,Kaumoku St,Wailea,96778,az,19590526,42,206 4968755,,4
rec-2101-org,Alisha,Yasui,280,Wood St,Pearl City,96743,az,,46,808 0895284,,6
rec-2481-org,Alisha,Furtado,1251,Bougainville Loop,Maalaea,89124,az,19210625,38,480 3213194,5376651,2
rec-1119-org,Alisha,Takemoto,18,Mahie St,Volcano,90290,or,19720317,24,602 9785438,4213930,6
rec-1885-org,Blair,Arnold,129,Panui St,Volcano,90245,nv,19650113,35,,9316935,7
rec-1211-org,Alisha,La,70,Homestead Rd,Hanalei,90290,nv,19210205,31,253 2768022,3371598,2
rec-1112-org,Alisha,La,9,Paliku St,Kapalua,85226,hi,19591115,25,253 9260524,,4
rec-2152-org,Sherry,Tomita,39,O'malley Blvd,Kaumakani,90290,az,19401108,,,,9
rec-2163-org,Alisha,Chock,33,Makaloa St,Volcano,89180,nv,20011030,20,808 9400830,6567859,5
rec-1590-org,Raiden,Love,55,Ihiloa Pl,Volcano,90290,,,35,423 6877397,,4
rec-1847-org,Alisha,Chock,4,Paoa Pl,Hilo,85075,az,20120429,,602 4190677,,5
rec-955-org,Alisha,Hiapo,54,Kukui Dr,,90290,or,19410903,26,480 6137315,6997929,4
rec-1612-org,Alisha,Kamai,34,Holokahana Ln,,85250,az,19580501,32,602 8265234,,0
rec-2973-org,Alisha,Walker,4,Ala Lani Pl,Volcano,85086,,19690415,10,253 8563640,8031724,1
rec-2392-org,Alisha,Takeshita,31,Alamea,,96746,az,19950916,10,602 8999998,7147080,3
rec-654-org,Alisha,Tomita,65,Paalea St,Puhi,90212,or,19790710,35,808 3991315,,1
rec-1850-org,Maxine,Holt,70,Prospect Pl,Puako,96740,hi,20020611,34,310 1315246,,2
rec-2164-org,Alisha,Barker,188,Mahie St,Pakala Village,89123,az,19630429,28,253 0262440,7328400,6
rec-2912-org,Ridge,Bright,95,Naupaka Pl,Puako,96745,az,,20,213 6120035,5188772,2
rec-1327-org,Alisha,Black,2,,Naalehu,89133,hi,19710507,,480 2202035,2045425,6
rec-2286-org,Alisha,Yamanaka,229,Gregory St,Puako,90260,nv,20071022,26,808 4133688,,9
rec-603-org,Ridge,Fleming,166,Kipu Pl,Puako,90290,nv,20100331,36,423 2149918,,3
rec-1913-org,Alisha,Sonoda,19,Bougainville Loop,Paia,89124,az,19360213,12,423 4792023,3019869,7
rec-1365-org,Alisha,Koa,2,Eha Pl,Olowalu,96745,wa,19641010,,253 0502441,4994445,9
rec-710-org,Alisha,Nishi,19,E Hind Dr,Pakala Village,96747,hi,19800324,34,206 6544857,,9
rec-1967-org,Alisha,La,52,Lincoln Ave,Volcano,96746,az,19231230,,602 9818738,1568608,6
rec-1472-org,Corrina,Koki,36,Kuanalu Pl,Paia,90245,or,19780814,33,423 3657916,6021456,2
rec-653-org,Alisha,Keller,9,Halena Ct,Waipio Acres,85260,or,19230319,11,253 9289637,,1
rec-2405-org,Alisha,Uehara,9,Hanupaoa Pl,Kapalua,85075,az,20100225,26,213 7066703,4215506,8
rec-708-org,Alisha,Burgess,125,Makalei Pl,Waipio,85224,nv,19360702,28,253 0484902,,0
rec-2570-org,Alisha,Uehara,22,Liliha St,Volcano,96747,or,19570115,11,253 9300862,,5
rec-244-org,Alisha,Yoshimoto,14,Lanipili Pl,Paia,89138,nv,19940205,34,480 3220710,,3
rec-1138-org,Alisha,Mateo,18,Kahuna Ln,Ewa Beach,89121,hi,19321225,30,206 3728650,8187189,3
rec-860-org,Alisha,Russell,258,Papaku Pl,Lanai City,85041,az,19680423,37,310 6954700,4330725,3
rec-1406-org,Alisha,Holland,9,Anapalau Pl,Pakala Village,90255,or,19870912,37,,,3
rec-1109-org,Alisha,Antonio,,,Volcano,85087,az,19630902,11,206 3473584,8909517,7
rec-2106-org,Alisha,Uehara,41,Anapalau Pl,Honaunau-Napoopoo,90270,hi,,26,253 2182012,9978840,3
rec-274-org,Alisha,Akahi,94,Monte St,Maalaea,90245,hi,19470501,36,423 8126480,,2
rec-2668-org,Alisha,Ikeda,183,Kalapaki Pl,Kealakekua,85043,nv,,30,310 4011914,7368169,7
rec-1825-org,Alisha,Bright,6,Kikoo Pl,Tiki Gardens,85218,,,24,423 0821276,9465147,8
rec-1480-org,Alisha,Kamaka,294,Noeau St,Keokea,90263,az,19870815,36,310 7408898,,7
rec-2044-org,Alisha,FitzGerald,3,Anapalau Pl,Royal Kunia,90272,nv,19490206,25,213 8208318,,6
rec-1812-org,Alisha,Andres,9,Malulani Loop,Captain Cook,90290,wa,19710401,20,602 3436451,,5
rec-682-org,Ridge,Ohara,32,Puamamane St,Volcano,96746,az,19770909,,253 2032320,2924253,1
rec-134-org,Alisha,Takemoto,63,Kalahu Pl,Volcano,90290,,19831213,30,808 7080581,,4
rec-1501-org,Alisha,Thompson,32,Dole St,Kaumakani,85260,az,19980710,26,213 0755586,1751640,2
